epoch,split,step,seen,loss,roc_auc,acc,f1
2,train,973,940,0.6782703518867492,0.5796561955574914,0.5595744680851064,0.5369127516778524
2,train,983,960,0.6553076416254043,0.5803963032581454,0.559375,0.5346534653465347
2,train,993,980,0.8166186809539795,0.5758135168961201,0.5561224489795918,0.5327604726100966
2,train,1003,1000,0.6370327264070511,0.5799366703495541,0.558,0.5405405405405406
2,val,136,20,0.5336244821548461,0.5277777777777778,0.75,0.8571428571428571
2,val,146,40,0.8167593479156494,0.6491228070175439,0.625,0.6938775510204082
2,val,156,60,0.6578990459442139,0.6879866518353727,0.6666666666666666,0.7142857142857143
2,val,166,80,0.5206232786178588,0.6953324808184143,0.6875,0.7619047619047619
2,val,176,100,0.38445617258548737,0.7181372549019608,0.74,0.8194444444444444
2,val,186,120,0.666770476102829,0.6671415004748338,0.7083333333333334,0.8
2,val,196,140,0.43918042778968813,0.6736249999999999,0.7357142857142858,0.8262910798122066
2,val,206,160,0.4963450700044632,0.6729278473464521,0.74375,0.8353413654618473
2,val,216,180,0.4063114523887634,0.6775568181818181,0.7666666666666667,0.8541666666666666
2,val,226,200,0.4803491473197937,0.6664313946922642,0.775,0.8615384615384616
2,val,236,220,0.5029427126049996,0.654422788605697,0.7681818181818182,0.8579387186629527
2,val,246,240,0.6362678587436676,0.6874514751552795,0.7583333333333333,0.8440860215053764
3,train,1016,20,0.8319029688835144,0.7197802197802198,0.4,0.5384615384615384
3,train,1026,40,0.6759311735630036,0.6994884910485935,0.5,0.6296296296296297
3,train,1036,60,0.7071992039680481,0.6565714285714286,0.48333333333333334,0.5866666666666667
3,train,1046,80,0.6563325613737107,0.5845864661654135,0.525,0.62
3,train,1056,100,0.7104185521602631,0.5540216086434573,0.52,0.6065573770491803
3,train,1066,120,0.7232996463775635,0.5286111111111111,0.525,0.6122448979591837
3,train,1076,140,0.7184205442667008,0.5152071851398244,0.5142857142857142,0.6046511627906976
3,train,1086,160,0.7173031270503998,0.5162525394592905,0.4875,0.5816326530612245
3,train,1096,180,0.6580158412456513,0.5235802469135802,0.5222222222222223,0.6090909090909091
3,train,1106,200,0.6941176533699036,0.525052505250525,0.525,0.6058091286307054
3,train,1116,220,0.6414992988109589,0.54574758244483,0.5409090909090909,0.61003861003861
3,train,1126,240,0.7082814157009125,0.5392361111111111,0.5458333333333333,0.6120996441281139
3,train,1136,260,0.6783075749874115,0.5421030830226641,0.5461538461538461,0.6066666666666667
3,train,1146,280,0.6692168712615967,0.5548466132407739,0.5464285714285714,0.5942492012779552
3,train,1156,300,0.6794733941555023,0.5597400284900285,0.5533333333333333,0.58125
3,train,1166,320,0.7401018917560578,0.5459271419637274,0.54375,0.5602409638554217
3,train,1176,340,0.7238109111785889,0.5369319165137931,0.5352941176470588,0.5459770114942529
3,train,1186,360,0.6214775443077087,0.5509876543209876,0.5444444444444444,0.5638297872340425
3,train,1196,380,0.6713653773069381,0.5544751932186487,0.5447368421052632,0.5728395061728395
3,train,1206,400,0.7775417029857635,0.5457808123249299,0.5375,0.5667447306791569
3,train,1216,420,0.6303128927946091,0.5563016060248617,0.5523809523809524,0.57847533632287
3,train,1226,440,0.6892594397068024,0.5552971576227391,0.55,0.5695652173913044
3,train,1236,460,0.6808319985866547,0.5557183641829423,0.55,0.5678496868475992
3,train,1246,480,0.6928260326385498,0.5561675731090685,0.55,0.5609756097560976
3,train,1256,500,0.6930520504713058,0.5551677766393442,0.55,0.5596868884540117
3,train,1266,520,0.6471498548984528,0.5607170878299359,0.5538461538461539,0.5622641509433962
3,train,1276,540,0.6046843320131302,0.5671847563652327,0.5555555555555556,0.5667870036101083
3,train,1286,560,0.7523289769887924,0.5647704081632653,0.5553571428571429,0.5728987993138936
3,train,1296,580,0.6282200157642365,0.5708577612348527,0.5603448275862069,0.5826513911620295
3,train,1306,600,0.7131293773651123,0.5688900248933144,0.5583333333333333,0.5852895148669797
3,train,1316,620,0.5798919647932053,0.5777399506512165,0.5645161290322581,0.5958083832335329
3,train,1326,640,0.7043488025665283,0.5778998778998778,0.5640625,0.5962373371924746
3,train,1336,660,0.6928178012371063,0.5779643733176544,0.5666666666666667,0.6005586592178771
3,train,1346,680,0.6344350099563598,0.5823223495206119,0.5691176470588235,0.6035182679296346
3,train,1356,700,0.6535350739955902,0.5838661995410409,0.57,0.6055045871559633
3,train,1366,720,0.7182797968387604,0.5836902254014553,0.5680555555555555,0.6017925736235595
3,train,1376,740,0.6553384274244308,0.5842641225500581,0.5689189189189189,0.5997490589711418
3,train,1386,760,0.6904401183128357,0.5836086122480073,0.5697368421052632,0.595797280593325
3,train,1396,780,0.6785676538944244,0.5818050304126253,0.5705128205128205,0.5968712394705175
3,train,1406,800,0.689707538485527,0.5824247955790053,0.57125,0.5988304093567252
3,train,1416,820,0.7476043671369552,0.579330655957162,0.5682926829268292,0.5968109339407744
3,train,1426,840,0.6506176233291626,0.5812325644689392,0.569047619047619,0.6013215859030837
3,train,1436,860,0.6455375254154205,0.5834104224483503,0.5686046511627907,0.602357984994641
3,train,1446,880,0.7031691282987594,0.582414601888781,0.5681818181818182,0.6008403361344538
3,train,1456,900,0.790362972021103,0.5756628338865181,0.5622222222222222,0.5954825462012321
3,train,1466,920,0.7168654710054397,0.5730023640661939,0.5608695652173913,0.5943775100401606
3,train,1476,940,0.7280697703361512,0.5699772170360405,0.5574468085106383,0.59375
3,train,1486,960,0.7050183594226838,0.5690468953538862,0.5572916666666666,0.5948522402287894
3,train,1496,980,0.6803774535655975,0.568945973428462,0.5581632653061225,0.5979572887650882
3,train,1506,1000,0.6586935311555863,0.5716646658663465,0.558,0.5989110707803993
3,val,262,20,0.6146927565336228,0.4444444444444444,0.7,0.8235294117647058
3,val,272,40,0.7141400337219238,0.6328320802005012,0.6,0.6666666666666666
3,val,282,60,0.6215788155794144,0.6907675194660734,0.6333333333333333,0.6764705882352942
3,val,292,80,0.5810062348842621,0.703005115089514,0.6625,0.7378640776699029
3,val,302,100,0.5015489816665649,0.7259358288770053,0.72,0.8028169014084507
3,val,312,120,0.6690219044685364,0.6896169673947451,0.6916666666666667,0.7861271676300579
3,val,322,140,0.5327581644058228,0.69575,0.7142857142857143,0.8095238095238095
3,val,332,160,0.5493502169847488,0.6997614788312463,0.725,0.8211382113821138
3,val,342,180,0.49293663799762727,0.7091410427807486,0.75,0.8421052631578947
3,val,352,200,0.5399267256259919,0.7038396386222473,0.76,0.8509316770186336
3,val,362,220,0.6192179679870605,0.6861569215392304,0.75,0.8450704225352113
3,val,372,240,0.6465575456619262,0.7146253881987578,0.7416666666666667,0.8315217391304348
4,train,1519,20,0.7427739918231964,0.3645833333333333,0.35,0.23529411764705882
4,train,1529,40,0.7250586926937104,0.36197916666666663,0.475,0.2222222222222222
4,train,1539,60,0.6825082421302795,0.40285714285714286,0.5,0.16666666666666666
4,train,1549,80,0.7100758999586105,0.4730576441102757,0.475,0.16
4,train,1559,100,0.6557820439338684,0.5234093637454982,0.51,0.3466666666666667
4,train,1569,120,0.7443991661071777,0.49694104560622915,0.5083333333333333,0.37894736842105264
4,train,1579,140,0.618782389163971,0.5346200980392157,0.5285714285714286,0.43103448275862066
4,train,1589,160,0.6002212792634964,0.5702537593984963,0.55625,0.4740740740740741
4,train,1599,180,0.5857343018054962,0.6016561611667285,0.5722222222222222,0.5032258064516129
4,train,1609,200,0.5767398089170456,0.6219303542673107,0.585,0.5029940119760479
4,train,1619,220,0.8811683535575867,0.5819265143992056,0.5590909090909091,0.4756756756756757
4,train,1629,240,0.6264721870422363,0.5949666295884316,0.5666666666666667,0.49019607843137253
4,train,1639,260,0.6854070246219635,0.5955585863377609,0.5692307692307692,0.504424778761062
4,train,1649,280,0.610749351978302,0.6080970625798212,0.5821428571428572,0.5301204819277109
4,train,1659,300,0.7235026597976685,0.5992254273504274,0.5733333333333334,0.5294117647058824
4,train,1669,320,0.6677566409111023,0.6007396970764354,0.575,0.5342465753424658
4,train,1679,340,0.7165700614452362,0.5954559633981491,0.5676470588235294,0.5273311897106109
4,train,1689,360,0.6337422072887421,0.6009865165759525,0.575,0.5321100917431193
4,train,1699,380,0.6725528419017792,0.6000583673809722,0.5736842105263158,0.5263157894736842
4,train,1709,400,0.7699212372303009,0.5910346212748864,0.565,0.5084745762711864
4,train,1719,420,0.7034064471721649,0.5876330876330876,0.5595238095238095,0.4931506849315068
4,train,1729,440,0.6558352947235108,0.59302181072516,0.5613636363636364,0.49343832020997375
4,train,1739,460,0.6915774285793305,0.5896057347670252,0.5630434782608695,0.49875311720698257
4,train,1749,480,0.7184798300266266,0.5841317678210578,0.5625,0.4951923076923077
4,train,1759,500,0.6901315987110138,0.5837785371644928,0.562,0.4942263279445728
4,train,1769,520,0.7144993484020233,0.5800373576850094,0.5615384615384615,0.4977973568281938
4,train,1779,540,0.7110276401042939,0.5770314475782066,0.5574074074074075,0.4989517819706499
4,train,1789,560,0.6895509719848633,0.5779440493366872,0.5553571428571429,0.5049701789264414
4,train,1799,580,0.6242177844047546,0.5855605114481118,0.5603448275862069,0.5251396648044693
4,train,1809,600,0.7505185425281524,0.5795710998210136,0.5583333333333333,0.5293072824156305
4,train,1819,620,0.6675794959068299,0.5810657478347768,0.5596774193548387,0.5365025466893039
4,train,1829,640,0.6834206700325012,0.5799655977873122,0.5578125,0.535303776683087
4,train,1839,660,0.7151607036590576,0.5764452938365981,0.5515151515151515,0.5271565495207667
4,train,1849,680,0.648192611336708,0.5791298401128818,0.5529411764705883,0.5279503105590062
4,train,1859,700,0.7096217691898346,0.5763264572231848,0.5542857142857143,0.5258358662613982
4,train,1869,720,0.7459032535552979,0.5706023166023166,0.5458333333333333,0.5155555555555555
4,train,1879,740,0.6818281829357147,0.5704093567251461,0.5445945945945946,0.5108853410740203
4,train,1889,760,0.6605932444334031,0.5720443520443521,0.5447368421052632,0.5071225071225072
4,train,1899,780,0.6908634603023529,0.5721304036145767,0.5435897435897435,0.510989010989011
4,train,1909,800,0.6514723300933838,0.5741187726286433,0.545,0.5159574468085106
4,train,1919,820,0.6789524257183075,0.5747429122330929,0.5463414634146342,0.5230769230769231
4,train,1929,840,0.6780648857355118,0.5754273564847626,0.5452380952380952,0.5272277227722773
4,train,1939,860,0.7304268419742584,0.5721830985915493,0.541860465116279,0.5264423076923077
4,train,1949,880,0.7352807939052581,0.5685336611722653,0.5397727272727273,0.5274212368728122
4,train,1959,900,0.7155338644981384,0.5666398332707769,0.5388888888888889,0.52894438138479
4,train,1969,920,0.69165940284729,0.5661913786503207,0.5391304347826087,0.5309734513274337
4,train,1979,940,0.6888576626777649,0.565945060118789,0.5393617021276595,0.5339074273412271
4,train,1989,960,0.7126177370548248,0.5635680954964731,0.5364583333333334,0.5310853530031612
4,train,1999,980,0.693484616279602,0.5626645175263227,0.5357142857142857,0.5304437564499485
4,train,2009,1000,0.6687555849552155,0.5633863386338633,0.535,0.5288753799392097
4,val,388,20,0.6619387269020081,0.6111111111111112,0.55,0.7096774193548387
4,val,398,40,0.6702600359916687,0.6616541353383458,0.575,0.5853658536585366
4,val,408,60,0.631434565782547,0.7085650723025585,0.6166666666666667,0.5964912280701754
4,val,418,80,0.6441829323768615,0.7135549872122762,0.65,0.6818181818181818
4,val,428,100,0.6268422901630402,0.7248217468805704,0.66,0.7213114754098361
4,val,438,120,0.6916959524154663,0.690250079138968,0.65,0.72
4,val,448,140,0.6176271796226501,0.703,0.6857142857142857,0.7659574468085106
4,val,458,160,0.6309619009494781,0.7085072550188829,0.69375,0.7782805429864253
4,val,468,180,0.6153571426868438,0.7065508021390374,0.7166666666666667,0.803088803088803
4,val,478,200,0.6406875610351562,0.6919819311123659,0.715,0.8054607508532423
4,val,488,220,0.6696756839752197,0.6814092953523239,0.7090909090909091,0.803680981595092
4,val,498,240,0.7754604995250702,0.5885093167701864,0.6875,0.7887323943661971
5,train,2022,20,0.6532711625099182,0.828125,0.7,0.7
5,train,2032,40,0.676554149389267,0.7071611253196931,0.6,0.5555555555555556
5,train,2042,60,0.6339081525802612,0.6996527777777778,0.6333333333333333,0.5217391304347826
5,train,2052,80,0.5991961687803269,0.7247619047619048,0.65,0.5625
5,train,2062,100,0.670893082022667,0.6861916264090177,0.61,0.5301204819277109
5,train,2072,120,0.7591987907886505,0.6205594405594406,0.575,0.5048543689320388
5,train,2082,140,0.6918859958648682,0.6129625843385811,0.55,0.496
5,train,2092,160,0.6397221207618713,0.633833646028768,0.575,0.5466666666666666
5,train,2102,180,0.801254290342331,0.5817687747035574,0.5444444444444444,0.5287356321839081
5,train,2112,200,0.7291253060102463,0.5678084935897436,0.53,0.5204081632653061
5,train,2122,220,0.6837016761302948,0.5703002233065917,0.5363636363636364,0.5321100917431193
5,train,2132,240,0.7129482150077819,0.5595858522687791,0.5291666666666667,0.5271966527196653
5,train,2142,260,0.706511813402176,0.5538884943181819,0.5346153846153846,0.5399239543726235
5,train,2152,280,0.6767571419477463,0.5573690932311622,0.5392857142857143,0.5376344086021505
5,train,2162,300,0.6575703024864197,0.5668121687229968,0.5466666666666666,0.5374149659863946
5,train,2172,320,0.6796327292919159,0.5692184321702394,0.55,0.5384615384615384
5,train,2182,340,0.6560513079166412,0.5750373017800756,0.5529411764705883,0.5337423312883436
1,train,10,20,0.9221015632152557,0.26,0.3,0.2222222222222222
1,train,20,40,0.5937972754240036,0.5037593984962406,0.475,0.36363636363636365
1,train,30,60,0.778620794788003,0.5150166852057843,0.5166666666666667,0.49122807017543857
1,train,40,80,0.9148404121398925,0.47686053783614757,0.475,0.4473684210526316
1,train,50,100,0.7880174398422242,0.45438175270108044,0.45,0.4444444444444444
1,train,60,120,0.6991234242916107,0.4604056682411781,0.44166666666666665,0.464
1,train,70,140,0.7077705323696136,0.460093896713615,0.45,0.47619047619047616
1,train,80,160,0.6775409817695618,0.4666353383458647,0.46875,0.49101796407185627
1,train,90,180,0.6989566564559937,0.4734272648621926,0.4666666666666667,0.5
1,train,100,200,0.7196263074874878,0.4726890756302521,0.465,0.49765258215962443
1,train,110,220,0.65219646692276,0.49169421487603304,0.4772727272727273,0.4933920704845815
1,train,120,240,0.8009044587612152,0.4775678866587957,0.4708333333333333,0.4730290456431535
1,train,130,260,0.7077810943126679,0.47644831055092013,0.46153846153846156,0.453125
1,train,140,280,0.714840966463089,0.4748673198611961,0.45714285714285713,0.45714285714285713
1,train,150,300,0.7204123139381409,0.47106152204836416,0.4633333333333333,0.46153846153846156
1,train,160,320,0.703011029958725,0.47140625,0.465625,0.46394984326018807
1,train,170,340,0.6688426375389099,0.48252534689781656,0.47352941176470587,0.478134110787172
1,train,180,360,0.6766990423202515,0.48700456846524265,0.48055555555555557,0.479108635097493
1,train,190,380,0.7030522048473358,0.4905221150648487,0.48157894736842105,0.4746666666666667
1,train,200,400,0.6169465780258179,0.503927454659162,0.4925,0.4781491002570694
1,train,210,420,0.6332333445549011,0.5159814760164355,0.5023809523809524,0.47880299251870323
1,train,220,440,0.6357425034046174,0.5266666666666667,0.5136363636363637,0.48058252427184467
1,train,230,460,0.6435322284698486,0.5354651603609069,0.5195652173913043,0.4750593824228028
1,train,240,480,0.8161299228668213,0.5333281176654671,0.51875,0.48322147651006714
1,train,250,500,0.6810273110866547,0.5391681081427382,0.52,0.4957983193277311
1,train,260,520,0.7054878413677216,0.541901674290536,0.5211538461538462,0.5069306930693069
1,train,270,540,0.6920961260795593,0.5418456850283455,0.5203703703703704,0.5103969754253308
1,train,280,560,0.6800813257694245,0.5429559844771241,0.5196428571428572,0.5046040515653776
1,train,290,580,0.6767189800739288,0.5453582984392844,0.5224137931034483,0.5062388591800356
1,train,300,600,0.7611828446388245,0.5413836422052005,0.5216666666666666,0.5094017094017094
1,train,310,620,0.5774316102266311,0.5520122001998667,0.5290322580645161,0.5181518151815182
1,train,320,640,0.6400253474712372,0.5590277777777777,0.534375,0.5239616613418531
1,train,330,660,0.5622986570000649,0.568780711825488,0.5393939393939394,0.5294117647058824
1,train,340,680,0.9765465140342713,0.5595278275393549,0.5338235294117647,0.5189681335356601
1,train,350,700,0.7250724554061889,0.5569228507969689,0.5342857142857143,0.5191740412979351
1,train,360,720,0.5751337677240371,0.5647730166446744,0.5388888888888889,0.5310734463276836
1,train,370,740,0.735636031627655,0.5646572820711369,0.5405405405405406,0.5342465753424658
1,train,380,760,0.6790340036153794,0.566964007451988,0.5421052631578948,0.5372340425531915
1,train,390,780,0.8229721248149872,0.5598685075608153,0.5384615384615384,0.5348837209302325
1,train,400,800,0.6840294897556305,0.5601721346825759,0.54375,0.5397225725094578
1,train,410,820,0.7095025658607483,0.5583882117085766,0.5426829268292683,0.5398773006134969
1,train,420,840,0.6843776166439056,0.5593125694460191,0.544047619047619,0.5467455621301776
1,train,430,860,0.7402153640985489,0.5563331530557059,0.541860465116279,0.5481651376146789
1,train,440,880,0.6604870051145554,0.5584532977959596,0.5431818181818182,0.5513392857142857
1,train,450,900,0.6945317208766937,0.5576024691358025,0.5422222222222223,0.55119825708061
1,train,460,920,0.6888672053813935,0.5582089975471547,0.5434782608695652,0.5493562231759657
1,train,470,940,0.7240603268146515,0.5568285229202037,0.5425531914893617,0.5444915254237288
1,train,480,960,0.6654680669307709,0.5582089941003079,0.54375,0.5399159663865546
1,train,490,980,0.7048442840576172,0.5576486514630845,0.5438775510204081,0.5377456049638056
1,train,500,1000,0.6765879482030869,0.5586941129880676,0.545,0.5399393326592518
1,val,10,20,0.9019383192062378,0.6944444444444444,0.45,0.5925925925925926
1,val,20,40,0.4639966517686844,0.7017543859649122,0.625,0.5714285714285714
1,val,30,60,0.5812728077173233,0.7141268075639599,0.65,0.5714285714285714
1,val,40,80,0.7845010399818421,0.7317774936061381,0.6375,0.6133333333333333
1,val,50,100,0.9062681049108505,0.7283868092691621,0.62,0.6415094339622641
1,val,60,120,0.8227633535861969,0.7204811649256093,0.6083333333333333,0.6356589147286822
1,val,70,140,0.9680485546588897,0.711,0.5928571428571429,0.6369426751592356
1,val,80,160,0.8062200486660004,0.7054263565891473,0.5875,0.6413043478260869
1,val,90,180,0.86353240609169,0.6978609625668449,0.5777777777777777,0.6448598130841121
1,val,100,200,0.69445720911026,0.7044042913608132,0.595,0.6720647773279352
1,val,110,220,1.1523075520992279,0.6860944527736133,0.5681818181818182,0.652014652014652
1,val,120,240,1.2365286946296692,0.7095302795031055,0.5708333333333333,0.6385964912280702
2,train,513,20,0.655632734298706,0.675,0.6,0.6363636363636364
2,train,523,40,0.7294304013252259,0.5166240409207161,0.475,0.5116279069767442
2,train,533,60,0.7378770470619201,0.4637276785714286,0.4666666666666667,0.5428571428571428
2,train,543,80,0.6690866768360137,0.5090852130325814,0.5125,0.5979381443298969
2,train,553,100,0.7003696739673615,0.5354141656662664,0.51,0.5663716814159292
2,train,563,120,0.6692524522542953,0.5473742706307307,0.5333333333333333,0.5625
2,train,573,140,0.6682940512895584,0.5630740967544396,0.5571428571428572,0.5753424657534246
2,train,583,160,0.7498225033283233,0.5555555555555555,0.5625,0.573170731707317
2,train,593,180,0.6505629777908325,0.5715520434621559,0.5722222222222222,0.5837837837837838
2,train,603,200,0.7079962372779847,0.5653761504601842,0.56,0.5728155339805825
2,train,613,220,0.6116778016090393,0.5854616083973883,0.5727272727272728,0.5803571428571429
2,train,623,240,0.6609864830970764,0.5957313681868743,0.5833333333333334,0.576271186440678
2,train,633,260,0.6005993455648422,0.6137481481481482,0.5961538461538461,0.5816733067729084
2,train,643,280,0.6892389267683029,0.6095379268043346,0.5964285714285714,0.5735849056603773
2,train,653,300,0.6404054522514343,0.6148600463540738,0.6,0.574468085106383
2,train,663,320,0.6269536674022674,0.6206356048434499,0.603125,0.5723905723905723
2,train,673,340,0.6866463661193848,0.6186440677966101,0.5970588235294118,0.5705329153605015
2,train,683,360,0.6223744004964828,0.6264396284829721,0.6027777777777777,0.5756676557863502
2,train,693,380,0.6623778343200684,0.62575,0.6,0.5730337078651685
2,train,703,400,0.6192467987537384,0.6288522781413776,0.6,0.5698924731182796
2,train,713,420,0.5985010623931885,0.635988260988261,0.6,0.5692307692307692
2,train,723,440,0.725908762216568,0.6295857496206689,0.5954545454545455,0.5572139303482587
2,train,733,460,0.7411192446947098,0.6255793632702682,0.5978260869565217,0.5584725536992841
2,train,743,480,0.7604263722896576,0.6178750609713608,0.5979166666666667,0.5643340857787811
2,train,753,500,0.6118242293596268,0.6241429144921717,0.606,0.5726681127982647
2,train,763,520,0.6512025266885757,0.625882736929559,0.6076923076923076,0.5767634854771784
2,train,773,540,0.6515803158283233,0.6268747159521285,0.6092592592592593,0.5754527162977867
2,train,783,560,0.6968777924776077,0.6237778546624124,0.6089285714285714,0.5697445972495089
2,train,793,580,0.7148566007614136,0.6213056245225362,0.6086206896551725,0.5692599620493358
2,train,803,600,0.7435465574264526,0.6153593204846675,0.6033333333333334,0.5656934306569343
2,train,813,620,0.6484218090772629,0.6180286831812256,0.6016129032258064,0.568935427574171
2,train,823,640,0.6830100119113922,0.61802730402128,0.5984375,0.5737976782752903
2,train,833,660,0.7906180262565613,0.6085886013033394,0.5909090909090909,0.5686900958466453
2,train,843,680,0.6993243932723999,0.6068499445138023,0.586764705882353,0.5616224648985959
2,train,853,700,0.6959245383739472,0.6050930925035175,0.5842857142857143,0.5529953917050692
2,train,863,720,0.6604731321334839,0.6065377268755172,0.5847222222222223,0.5476550680786687
2,train,873,740,0.669320696592331,0.6061857407719535,0.5851351351351352,0.5411061285500748
2,train,883,760,0.745062506198883,0.602022977022977,0.5802631578947368,0.5356622998544396
2,train,893,780,0.6572635173797607,0.6031117639696728,0.5807692307692308,0.5374823196605375
2,train,903,800,0.6826587975025177,0.6026422255066509,0.57875,0.5377229080932785
2,train,913,820,0.6818858861923218,0.6023055699566775,0.5756097560975609,0.5372340425531915
2,train,923,840,0.629305386543274,0.6056407606566313,0.5797619047619048,0.5433376455368694
2,train,933,860,0.5869248509407043,0.6108221026449694,0.5848837209302326,0.5463786531130876
2,train,943,880,0.6640998005867005,0.6111726608648834,0.5852272727272727,0.5477075588599752
2,train,953,900,0.7509700357913971,0.6086579037197176,0.5833333333333334,0.5454545454545454
2,train,963,920,0.5661672621965408,0.6140557797608898,0.5880434782608696,0.549346016646849
2,train,973,940,0.7413255542516708,0.6106634727061556,0.5851063829787234,0.5465116279069767
2,train,983,960,0.704232907295227,0.6095098858256753,0.584375,0.544
2,train,993,980,0.7274392455816269,0.6070379641218189,0.5806122448979592,0.5407821229050279
2,train,1003,1000,0.587337639927864,0.6115494547725416,0.582,0.5485961123110151
2,val,136,20,0.5159371078014374,0.3055555555555556,0.85,0.918918918918919
2,val,146,40,0.8748701095581055,0.644110275689223,0.5,0.6666666666666666
2,val,156,60,0.6644954174757004,0.7035595105672969,0.5,0.6428571428571429
2,val,166,80,0.4108644276857376,0.7592710997442456,0.5875,0.7272727272727273
2,val,176,100,0.34218202233314515,0.7780748663101604,0.67,0.7950310559006211
2,val,186,120,0.5566232934594154,0.7549857549857549,0.6833333333333333,0.8061224489795918
2,val,196,140,0.3624944195151329,0.760875,0.7214285714285714,0.8340425531914893
2,val,206,160,0.5217032700777053,0.7356390379646194,0.7375,0.8455882352941176
2,val,216,180,0.38595935255289077,0.7324532085561497,0.7611111111111111,0.8617363344051447
2,val,226,200,0.4560432076454163,0.7137916431394693,0.775,0.8710601719197708
2,val,236,220,0.47929884791374205,0.6905922038980509,0.7863636363636364,0.8785529715762274
2,val,246,240,0.7073372095823288,0.6925465838509316,0.7625,0.8633093525179856
3,train,1016,20,0.835320383310318,0.6978021978021978,0.45,0.56
3,train,1026,40,0.6037922501564026,0.7851662404092072,0.5,0.6296296296296297
3,train,1036,60,0.7131238996982574,0.688,0.5166666666666667,0.5915492957746479
3,train,1046,80,0.695254123210907,0.5792606516290727,0.5,0.5652173913043478
3,train,1056,100,0.6397345989942551,0.5834333733493398,0.52,0.5636363636363636
3,train,1066,120,0.6592743247747421,0.584861111111111,0.5333333333333333,0.5757575757575758
3,train,1076,140,0.6387818187475205,0.6016533986527862,0.55,0.5935483870967742
3,train,1086,160,0.5982000648975372,0.6288482575402408,0.5625,0.5930232558139535
3,train,1096,180,0.6836156278848649,0.6240123456790123,0.5666666666666667,0.5979381443298969
3,train,1106,200,0.6343464374542236,0.6322632263226323,0.575,0.6118721461187214
3,train,1116,220,0.6243729442358017,0.6467476650962889,0.5909090909090909,0.6186440677966102
3,train,1126,240,0.6067178130149842,0.6520138888888888,0.6,0.6220472440944882
3,train,1136,260,0.6039503455162049,0.6592401917273212,0.6115384615384616,0.63003663003663
3,train,1146,280,0.7137269914150238,0.6552753815527538,0.6107142857142858,0.6228373702422145
3,train,1156,300,0.7501984298229217,0.6436520655270654,0.6,0.6
3,train,1166,320,0.7117405831813812,0.6357489055659787,0.596875,0.5981308411214953
3,train,1176,340,0.6581759691238404,0.6364957945380916,0.6,0.6
3,train,1186,360,0.624090975522995,0.6407098765432099,0.6111111111111112,0.6153846153846154
3,train,1196,380,0.6082227259874344,0.6469569794177125,0.6210526315789474,0.6288659793814433
3,train,1206,400,0.6845264911651612,0.6474214685874349,0.6275,0.630272952853598
3,train,1216,420,0.6701106756925583,0.6445195535795301,0.6238095238095238,0.6238095238095238
3,train,1226,440,0.5828542292118073,0.652671834625323,0.6318181818181818,0.6301369863013698
3,train,1236,460,0.5964644759893417,0.6571912045527596,0.6369565217391304,0.6361655773420479
3,train,1246,480,0.6598492562770844,0.6562179631978593,0.63125,0.6273684210526316
3,train,1256,500,0.7216205477714539,0.6517273949795083,0.628,0.6265060240963856
3,train,1266,520,0.6465421855449677,0.6531139435389557,0.6307692307692307,0.6264591439688716
3,train,1276,540,0.6343124091625214,0.6535338015803337,0.6333333333333333,0.6333333333333333
3,train,1286,560,0.7354270070791245,0.647576530612245,0.6303571428571428,0.6362038664323374
3,train,1296,580,0.6147518873214721,0.6502538916174145,0.6327586206896552,0.6432160804020101
3,train,1306,600,0.768274849653244,0.6424475462304411,0.6266666666666667,0.6421725239616614
3,train,1316,620,0.6527922332286835,0.6424399537745572,0.6274193548387097,0.6494688922610015
3,train,1326,640,0.6491467863321304,0.6442197802197802,0.628125,0.6489675516224189
3,train,1336,660,0.705768245458603,0.6405131785651946,0.6257575757575757,0.6476462196861626
3,train,1346,680,0.6633413910865784,0.641081997854003,0.625,0.6473029045643154
3,train,1356,700,0.6972358465194702,0.6385860466635634,0.6242857142857143,0.6469798657718121
3,train,1366,720,0.6460078239440918,0.6412173684900958,0.6222222222222222,0.6402116402116402
3,train,1376,740,0.647523844242096,0.642160551095397,0.6256756756756757,0.6425806451612903
3,train,1386,760,0.6438591986894607,0.6439795289441063,0.6276315789473684,0.641318124207858
3,train,1396,780,0.5956832230091095,0.6468321551865857,0.632051282051282,0.6478527607361964
3,train,1406,800,0.7059621453285218,0.6444387487184616,0.63125,0.6483909415971395
3,train,1416,820,0.748082521557808,0.6405890227576975,0.6304878048780488,0.6472642607683353
3,train,1426,840,0.5556266367435455,0.646313873579642,0.6345238095238095,0.6531073446327683
3,train,1436,860,0.5761179685592651,0.6501560716468939,0.6360465116279069,0.6541436464088398
3,train,1446,880,0.5861192107200622,0.6536546051951809,0.6375,0.6551351351351351
3,train,1456,900,0.7591989278793335,0.649088232969812,0.6333333333333333,0.6511627906976745
3,train,1466,920,0.6101313799619674,0.6504657210401891,0.6347826086956522,0.654320987654321
3,train,1476,940,0.8250407010316849,0.6428147604618193,0.6287234042553191,0.6506506506506506
3,train,1486,960,0.6281924307346344,0.644552757273122,0.6302083333333334,0.6516192345436702
3,train,1496,980,0.7374250888824463,0.6412571471436429,0.6265306122448979,0.6487523992322457
3,train,1506,1000,0.6382327497005462,0.6428811524609844,0.626,0.6471698113207547
3,val,262,20,0.7029225409030915,0.5277777777777778,0.6,0.7333333333333333
